id_registro,id_maquina,planta,tipo_maquina,turno,temperatura_c,vibracion_mm_s,presion_bar,horas_operacion,antiguedad_anios,dias_desde_mantenimiento,produccion_unidades,tasa_defectos_pct,consumo_energia_kwh,falla_maquina,planta_cod,tipo_maquina_cod,turno_cod,cluster,cluster_nombre,probabilidad_falla,prediccion_falla
MAN-0639,MQ-147,Trujillo,Torno CNC,Tarde,60.8,3.07,6.42,7934,6.5,91,741,4.79,561.52,0,2,4,2,2,Estándar,0.17025985696578863,0
MAN-0640,MQ-143,Arequipa,Prensa,Tarde,82.4,8.21,7.19,798,1.8,145,757,3.42,456.27,1,0,3,2,3,Críticas,0.9387297294712343,1
MAN-0641,MQ-154,Trujillo,Inyectora,Mañana,53.0,1.19,8.76,3967,0.2,65,648,3.94,513.55,0,2,2,0,0,Eficientes,0.02178426478832229,0
MAN-0642,MQ-168,Lima,Empacadora,Mañana,82.4,7.87,6.11,10652,6.6,40,513,4.76,520.15,1,1,1,0,1,Alerta,0.7068695057709932,1
MAN-0643,MQ-012,Arequipa,Inyectora,Tarde,70.2,4.88,6.45,220,1.6,185,1158,3.57,619.27,0,0,2,2,3,Críticas,0.6818526174972971,1
MAN-0644,MQ-114,Arequipa,Empacadora,Tarde,54.1,1.04,6.96,11127,7.0,20,940,3.17,708.79,0,0,1,2,2,Estándar,0.030196341079493618,0
MAN-0645,MQ-079,Lima,Prensa,Mañana,80.6,5.9,6.95,11977,5.0,85,1076,0.34,641.54,1,1,3,0,1,Alerta,0.5253496481844052,1
MAN-0646,MQ-040,Lima,Prensa,Tarde,80.3,6.46,5.58,2781,3.6,2,963,4.16,700.02,0,1,3,2,3,Críticas,0.4951714636882077,0
MAN-0647,MQ-102,Trujillo,Empacadora,Tarde,77.6,4.28,4.89,8255,4.9,10,1099,3.81,458.35,1,2,1,2,1,Alerta,0.23251864778601625,0
MAN-0648,MQ-126,Arequipa,Prensa,Tarde,74.1,3.47,6.86,11212,9.2,23,926,2.87,675.08,1,0,3,2,1,Alerta,0.30164718814557134,0
MAN-0649,MQ-116,Lima,Compresor,Noche,86.2,4.66,7.37,7103,3.7,151,643,3.63,431.1,0,1,0,1,1,Alerta,0.8034964423364558,1
MAN-0650,MQ-054,Trujillo,Empacadora,Mañana,65.7,1.35,7.86,1038,2.5,205,698,2.06,371.14,0,2,1,0,0,Eficientes,0.27023941305442495,0
MAN-0651,MQ-123,Lima,Torno CNC,Mañana,73.0,3.1,6.15,5975,3.1,197,835,3.23,736.43,1,1,4,0,3,Críticas,0.3615377556522371,0
MAN-0652,MQ-138,Trujillo,Inyectora,Mañana,59.7,3.16,6.76,9206,7.1,97,837,1.18,404.75,0,2,2,0,2,Estándar,0.12523698221473606,0
MAN-0653,MQ-045,Arequipa,Compresor,Noche,84.5,5.41,4.61,11685,8.1,77,1396,2.11,728.54,1,0,0,1,1,Alerta,0.6217167305752795,1
MAN-0654,MQ-104,Lima,Torno CNC,Mañana,58.0,2.64,9.67,3556,0.8,97,907,4.93,521.47,0,1,4,0,0,Eficientes,0.09605745711847434,0
MAN-0655,MQ-124,Trujillo,Compresor,Noche,78.8,3.54,5.94,9434,5.0,198,753,4.83,509.24,1,2,0,1,1,Alerta,0.6539839454988758,1
MAN-0656,MQ-095,Trujillo,Compresor,Mañana,59.8,4.01,5.6,5592,3.0,147,892,2.7,777.17,0,2,0,0,0,Eficientes,0.1716661609212896,0
MAN-0657,MQ-168,Lima,Prensa,Mañana,64.9,3.53,5.33,10716,6.7,120,1004,2.18,464.85,0,1,3,0,2,Estándar,0.160174329025574,0
MAN-0658,MQ-112,Trujillo,Torno CNC,Noche,79.0,5.61,5.23,9674,6.3,240,998,0.1,637.48,1,2,4,1,2,Estándar,0.8401907890764764,1
MAN-0659,MQ-057,Lima,Torno CNC,Mañana,74.8,5.42,5.95,10562,5.2,53,869,0.95,683.14,0,1,4,0,1,Alerta,0.2579807103044149,0
MAN-0660,MQ-121,Trujillo,Prensa,Noche,64.2,3.0,5.12,6224,4.9,120,750,2.92,404.18,0,2,3,1,0,Eficientes,0.15051798779140535,0
MAN-0661,MQ-035,Lima,Compresor,Noche,80.7,3.51,7.86,7002,4.4,104,737,0.98,539.1,1,1,0,1,0,Eficientes,0.5428730727070858,1
MAN-0662,MQ-048,Lima,Inyectora,Noche,65.9,1.88,5.28,1457,1.8,182,776,2.57,394.04,0,1,2,1,0,Eficientes,0.18675990504456635,0
MAN-0663,MQ-135,Lima,Prensa,Noche,74.9,4.44,9.37,553,2.1,220,682,0.1,589.67,1,1,3,1,0,Eficientes,0.8313917749611222,1
MAN-0664,MQ-068,Trujillo,Empacadora,Tarde,81.9,4.56,7.69,3707,3.3,215,866,3.58,748.24,1,2,1,2,3,Críticas,0.8924376676347033,1
MAN-0665,MQ-046,Arequipa,Empacadora,Tarde,62.0,2.91,6.97,11034,8.9,152,491,1.61,581.93,1,0,1,2,2,Estándar,0.4021609192673228,0
MAN-0666,MQ-143,Arequipa,Prensa,Tarde,81.3,3.58,6.91,10516,5.4,77,654,0.14,689.73,0,0,3,2,2,Estándar,0.44528711071627325,0
MAN-0667,MQ-050,Arequipa,Compresor,Noche,66.5,4.55,7.38,6510,5.4,192,870,4.37,508.45,0,0,0,1,2,Estándar,0.6754448476660148,1
MAN-0668,MQ-090,Lima,Torno CNC,Tarde,65.2,2.78,9.93,475,3.9,63,756,2.79,520.73,0,1,4,2,0,Eficientes,0.2956217231016388,0
MAN-0669,MQ-077,Arequipa,Prensa,Noche,76.4,3.89,6.0,3891,1.3,188,715,4.14,415.67,1,0,3,1,0,Eficientes,0.5397097751783475,1
MAN-0670,MQ-151,Lima,Inyectora,Noche,86.3,5.01,4.89,1408,0.3,53,719,0.98,638.49,1,1,2,1,3,Críticas,0.3833309889419802,0
MAN-0671,MQ-079,Arequipa,Compresor,Mañana,69.2,2.6,5.54,6306,5.0,231,968,3.52,837.59,1,0,0,0,2,Estándar,0.426412372058139,0
MAN-0672,MQ-036,Trujillo,Compresor,Mañana,56.9,4.13,7.44,6814,4.1,16,678,3.38,424.49,0,2,0,0,0,Eficientes,0.06934118672297497,0
MAN-0673,MQ-011,Trujillo,Torno CNC,Tarde,79.2,6.28,6.56,10277,4.6,119,506,2.27,520.7,0,2,4,2,1,Alerta,0.7318875546548325,1
MAN-0674,MQ-133,Arequipa,Compresor,Mañana,70.3,2.88,4.69,7916,2.8,174,903,5.9,557.68,0,0,0,0,2,Estándar,0.22388661868214796,0
MAN-0675,MQ-171,Lima,Inyectora,Mañana,79.6,2.79,6.95,7174,2.1,143,888,1.17,654.25,1,1,2,0,0,Eficientes,0.321714280430341,0
MAN-0676,MQ-067,Trujillo,Empacadora,Noche,58.9,4.69,6.29,7483,7.6,168,645,2.78,690.25,0,2,1,1,2,Estándar,0.45665345974103144,0
MAN-0677,MQ-061,Lima,Compresor,Mañana,68.3,3.72,7.7,4079,2.2,98,721,2.02,361.9,0,1,0,0,0,Eficientes,0.24648810218421577,0
MAN-0678,MQ-032,Lima,Torno CNC,Tarde,68.4,5.66,5.29,11633,7.4,65,637,3.07,709.45,0,1,4,2,1,Alerta,0.36100454289893125,0
MAN-0679,MQ-167,Lima,Inyectora,Tarde,70.4,2.55,6.37,7389,6.1,215,1090,3.84,536.4,1,1,2,2,2,Estándar,0.5838100444534479,1
MAN-0680,MQ-071,Arequipa,Torno CNC,Noche,73.3,5.12,6.4,11520,8.1,217,1164,4.14,609.59,0,0,4,1,2,Estándar,0.7952156067580708,1
MAN-0681,MQ-087,Trujillo,Compresor,Noche,84.2,6.43,4.17,853,1.4,223,858,3.04,716.94,1,2,0,1,3,Críticas,0.8801814560701489,1
MAN-0682,MQ-098,Trujillo,Inyectora,Tarde,73.8,4.57,4.53,8070,6.4,204,746,1.63,477.0,1,2,2,2,2,Estándar,0.6979551139825717,1
MAN-0683,MQ-040,Lima,Torno CNC,Tarde,74.7,6.16,6.22,4503,3.5,135,1250,5.31,535.79,0,1,4,2,3,Críticas,0.7214368199392742,1
MAN-0684,MQ-166,Lima,Prensa,Mañana,59.9,1.26,6.63,10460,8.6,231,244,3.23,456.84,0,1,3,0,2,Estándar,0.2396484136536071,0
MAN-0685,MQ-163,Arequipa,Torno CNC,Tarde,68.5,4.96,5.25,10247,6.5,82,727,3.53,538.68,0,0,4,2,2,Estándar,0.33559635875136473,0
MAN-0686,MQ-030,Trujillo,Compresor,Noche,89.9,2.83,7.32,5716,3.8,83,677,5.62,388.59,0,2,0,1,0,Eficientes,0.5533704917770785,1
MAN-0687,MQ-031,Trujillo,Prensa,Noche,80.6,3.66,7.68,5208,2.5,81,969,3.06,612.88,1,2,3,1,0,Eficientes,0.3935611152109523,0
MAN-0688,MQ-020,Trujillo,Prensa,Noche,70.3,0.98,6.06,8288,6.4,233,942,2.12,710.34,0,2,3,1,2,Estándar,0.34409889570499874,0
MAN-0689,MQ-025,Lima,Compresor,Mañana,54.4,2.17,5.46,1577,1.5,25,983,2.11,459.71,0,1,0,0,0,Eficientes,0.016823578599455945,0
MAN-0690,MQ-120,Trujillo,Inyectora,Tarde,76.3,7.51,6.47,10474,7.9,68,512,2.07,568.33,1,2,2,2,1,Alerta,0.787345089575151,1
MAN-0691,MQ-114,Arequipa,Inyectora,Tarde,72.5,0.98,5.0,10721,6.9,180,569,2.9,690.36,0,0,2,2,2,Estándar,0.27787992515619475,0
MAN-0692,MQ-126,Arequipa,Empacadora,Mañana,82.2,6.0,6.07,6583,4.2,83,743,3.53,703.05,1,0,1,0,3,Críticas,0.5964540853356288,1
MAN-0693,MQ-151,Trujillo,Compresor,Noche,79.0,6.96,7.25,6635,4.7,8,975,1.72,444.88,0,2,0,1,1,Alerta,0.5942002381245541,1
MAN-0694,MQ-038,Arequipa,Empacadora,Mañana,54.6,4.3,6.7,9377,4.9,23,794,2.17,513.74,0,0,1,0,2,Estándar,0.055543316769155776,0
MAN-0695,MQ-170,Lima,Prensa,Mañana,79.6,5.61,4.71,9658,5.4,24,1131,1.71,649.02,0,1,3,0,1,Alerta,0.25048920519934365,0
MAN-0696,MQ-143,Lima,Empacadora,Mañana,66.7,1.82,5.53,4962,1.4,91,1068,3.01,404.2,0,1,1,0,0,Eficientes,0.05539393958594124,0
MAN-0697,MQ-078,Lima,Inyectora,Tarde,82.3,7.43,3.27,7974,5.0,187,1150,3.37,820.61,1,1,2,2,3,Críticas,0.8812397736202389,1
MAN-0698,MQ-054,Lima,Compresor,Mañana,81.5,6.49,7.58,3525,4.3,86,903,2.68,660.7,1,1,0,0,3,Críticas,0.7559861006474755,1
MAN-0699,MQ-045,Arequipa,Compresor,Mañana,66.5,4.29,4.5,9268,6.0,166,929,2.19,615.7,0,0,0,0,2,Estándar,0.32518632669991226,0
MAN-0700,MQ-014,Arequipa,Empacadora,Noche,62.2,1.01,5.72,3964,4.3,112,735,3.71,538.63,0,0,1,1,0,Eficientes,0.07886823945289619,0
MAN-0701,MQ-138,Lima,Inyectora,Noche,84.4,3.59,7.19,11713,7.1,131,752,3.23,692.56,1,1,2,1,1,Alerta,0.6542961041270402,1
MAN-0702,MQ-133,Lima,Prensa,Mañana,62.5,4.24,5.93,9104,7.7,133,1026,3.71,605.0,0,1,3,0,2,Estándar,0.267431388872952,0
MAN-0703,MQ-169,Arequipa,Inyectora,Noche,66.9,3.75,4.87,5485,4.7,139,568,2.64,476.02,0,0,2,1,2,Estándar,0.27889806507355125,0
MAN-0704,MQ-078,Trujillo,Torno CNC,Tarde,70.7,4.33,7.06,1887,3.1,53,959,4.13,551.55,1,2,4,2,0,Eficientes,0.31101069185750135,0
MAN-0705,MQ-031,Lima,Torno CNC,Mañana,69.9,3.92,7.54,354,2.1,64,868,3.45,552.34,0,1,4,0,0,Eficientes,0.19678568522087214,0
MAN-0706,MQ-051,Trujillo,Prensa,Noche,82.1,0.52,6.46,7231,4.1,210,540,0.7,477.65,0,2,3,1,2,Estándar,0.39255695564638293,0
MAN-0707,MQ-100,Trujillo,Torno CNC,Tarde,91.8,5.05,7.84,3907,4.6,138,812,2.98,728.92,1,2,4,2,3,Críticas,0.8985657242756397,1
MAN-0708,MQ-109,Trujillo,Empacadora,Tarde,81.8,4.69,5.37,8712,5.8,146,634,2.0,544.46,0,2,1,2,1,Alerta,0.7214793601771958,1
MAN-0709,MQ-001,Lima,Empacadora,Noche,88.8,6.39,6.55,11401,6.4,38,690,2.37,570.75,1,1,1,1,1,Alerta,0.7212340721489154,1
MAN-0710,MQ-110,Lima,Compresor,Noche,80.3,6.06,5.77,8978,6.5,47,640,2.1,466.36,0,1,0,1,1,Alerta,0.5833037006563566,1
MAN-0711,MQ-112,Lima,Torno CNC,Tarde,59.8,5.2,7.34,805,2.3,155,656,3.71,402.38,1,1,4,2,0,Eficientes,0.49685398052218566,0
MAN-0712,MQ-154,Trujillo,Torno CNC,Mañana,62.4,2.48,6.2,11661,6.7,112,1005,2.43,446.41,0,2,4,0,2,Estándar,0.09107882615068959,0
MAN-0713,MQ-004,Lima,Torno CNC,Mañana,65.2,4.84,7.76,7841,5.0,24,804,3.59,478.06,0,1,4,0,2,Estándar,0.15485948593753274,0
MAN-0714,MQ-057,Lima,Prensa,Mañana,60.2,3.19,4.84,4201,4.4,71,893,3.49,512.53,0,1,3,0,0,Eficientes,0.05940806913168763,0
MAN-0715,MQ-015,Lima,Empacadora,Noche,68.5,3.38,6.18,10631,5.8,29,760,3.81,519.73,0,1,1,1,1,Alerta,0.12303545164237036,0
MAN-0716,MQ-029,Arequipa,Empacadora,Noche,85.3,5.57,6.13,9526,7.8,100,754,4.27,764.31,1,0,1,1,1,Alerta,0.7803916945307428,1
MAN-0717,MQ-122,Arequipa,Prensa,Noche,86.5,4.15,5.34,4910,3.9,225,1026,5.81,611.78,0,0,3,1,3,Críticas,0.8246137617127398,1
MAN-0718,MQ-160,Lima,Torno CNC,Noche,74.1,6.56,7.54,1435,4.1,24,898,4.38,548.7,1,1,4,1,3,Críticas,0.5254446888585871,1
MAN-0719,MQ-036,Lima,Torno CNC,Tarde,88.0,5.14,5.63,9323,2.7,57,902,1.38,744.35,0,1,4,2,1,Alerta,0.5010572231200049,1
MAN-0720,MQ-129,Lima,Torno CNC,Noche,77.5,5.73,8.71,11764,4.8,238,842,3.04,531.32,0,1,4,1,2,Estándar,0.8979937939309898,1
MAN-0721,MQ-040,Trujillo,Torno CNC,Tarde,88.4,4.29,7.66,7359,4.9,150,934,2.92,776.1,1,2,4,2,1,Alerta,0.8274797310055645,1
MAN-0722,MQ-123,Trujillo,Empacadora,Mañana,77.5,4.24,5.85,9541,7.4,197,735,0.6,521.1,0,2,1,0,2,Estándar,0.6732070217105611,1
MAN-0723,MQ-056,Trujillo,Compresor,Mañana,64.7,1.38,5.89,5125,4.4,228,795,3.69,491.35,0,2,0,0,0,Eficientes,0.24495473161659984,0
MAN-0724,MQ-046,Arequipa,Torno CNC,Mañana,63.0,1.87,8.88,6530,3.9,80,789,3.56,591.48,0,0,4,0,2,Estándar,0.09001091965753985,0
MAN-0725,MQ-044,Arequipa,Empacadora,Tarde,67.9,4.5,5.13,1600,1.8,172,823,3.34,473.67,1,0,1,2,0,Eficientes,0.5048152198711637,1
MAN-0726,MQ-026,Lima,Torno CNC,Noche,79.6,5.53,7.6,11207,7.9,42,624,5.95,322.07,1,1,4,1,1,Alerta,0.5856460474764001,1
MAN-0727,MQ-032,Lima,Empacadora,Noche,77.2,5.73,7.84,9331,6.0,211,860,3.71,713.21,1,1,1,1,1,Alerta,0.8928213418378281,1
MAN-0728,MQ-125,Lima,Prensa,Noche,70.5,2.64,6.35,1952,0.2,64,576,1.49,507.35,0,1,3,1,0,Eficientes,0.09831402622589637,0
MAN-0729,MQ-146,Trujillo,Torno CNC,Mañana,59.2,1.43,8.37,3124,3.2,234,825,4.32,565.51,0,2,4,0,0,Eficientes,0.23914233778743899,0
MAN-0730,MQ-115,Arequipa,Inyectora,Tarde,74.6,0.93,3.71,9135,8.0,198,1019,2.71,586.78,0,0,2,2,2,Estándar,0.33402927039146774,0
MAN-0731,MQ-091,Trujillo,Torno CNC,Noche,95.6,3.61,4.49,8629,6.6,227,698,3.05,818.3,1,2,4,1,1,Alerta,0.8549046860610655,1
MAN-0732,MQ-089,Arequipa,Compresor,Noche,88.2,5.82,5.08,3718,5.6,236,1212,2.64,687.9,1,0,0,1,3,Críticas,0.9461563027970482,1
MAN-0733,MQ-136,Lima,Compresor,Tarde,72.1,1.93,5.37,4239,3.1,182,1123,1.16,588.16,0,1,0,2,0,Eficientes,0.35676876986933054,0
MAN-0734,MQ-112,Arequipa,Empacadora,Mañana,61.9,4.21,3.74,10860,8.9,148,590,2.42,538.72,0,0,1,0,2,Estándar,0.23315431993885732,0
MAN-0735,MQ-112,Trujillo,Empacadora,Mañana,69.5,1.93,5.48,7783,5.4,208,928,0.48,483.27,0,2,1,0,2,Estándar,0.2728666626569896,0
MAN-0736,MQ-042,Lima,Compresor,Noche,91.0,6.71,6.07,6275,3.6,67,660,6.06,681.46,1,1,0,1,3,Críticas,0.8069129616115254,1
MAN-0737,MQ-019,Lima,Prensa,Noche,64.7,3.7,7.25,11672,5.1,12,848,2.32,754.8,0,1,3,1,1,Alerta,0.0864126113093247,0
MAN-0738,MQ-125,Trujillo,Compresor,Tarde,67.0,4.35,5.95,11972,6.7,31,1005,5.03,576.28,0,2,0,2,1,Alerta,0.21466075434410758,0
MAN-0739,MQ-154,Trujillo,Inyectora,Mañana,77.2,4.33,7.52,609,1.3,220,574,4.81,591.94,1,2,2,0,3,Críticas,0.7285620667685413,1
MAN-0740,MQ-092,Trujillo,Inyectora,Noche,77.9,4.51,6.65,3406,3.1,192,876,1.23,582.54,1,2,2,1,0,Eficientes,0.718428418241442,1
MAN-0741,MQ-145,Lima,Empacadora,Tarde,68.0,0.92,6.65,1777,2.4,158,877,3.42,421.62,0,1,1,2,0,Eficientes,0.2221679861938475,0
MAN-0742,MQ-175,Arequipa,Inyectora,Noche,59.9,1.07,5.17,4748,4.3,203,510,5.68,825.05,0,0,2,1,3,Críticas,0.13924636908449028,0
MAN-0743,MQ-028,Lima,Empacadora,Noche,88.0,3.04,8.37,472,1.5,179,1010,2.57,725.24,1,1,1,1,3,Críticas,0.7857048003460188,1
MAN-0744,MQ-066,Trujillo,Prensa,Mañana,55.1,5.54,6.7,8039,8.0,228,767,1.41,624.07,1,2,3,0,2,Estándar,0.5705650992078786,1
MAN-0745,MQ-104,Arequipa,Inyectora,Tarde,61.5,3.61,6.36,2571,0.2,5,774,2.79,690.06,0,0,2,2,0,Eficientes,0.06093022149034567,0
MAN-0746,MQ-096,Trujillo,Compresor,Noche,71.1,2.13,5.34,476,3.3,34,959,1.97,416.01,0,2,0,1,0,Eficientes,0.0930210818501981,0
MAN-0747,MQ-103,Lima,Inyectora,Tarde,88.3,6.1,7.56,10871,7.4,207,710,6.09,676.98,1,1,2,2,1,Alerta,0.9654658331747364,1
MAN-0748,MQ-070,Trujillo,Inyectora,Tarde,86.5,2.79,5.96,11786,7.0,180,719,1.57,883.05,1,2,2,2,1,Alerta,0.7074992145006352,1
MAN-0749,MQ-022,Lima,Compresor,Tarde,84.1,4.77,6.1,3545,2.3,65,1062,4.06,623.02,1,1,0,2,3,Críticas,0.5784236718865188,1
MAN-0750,MQ-063,Lima,Compresor,Mañana,57.2,5.88,5.98,868,0.6,156,721,2.24,796.29,0,1,0,0,3,Críticas,0.3011304467166446,0
MAN-0751,MQ-026,Trujillo,Prensa,Mañana,58.4,2.46,6.17,2551,1.9,231,862,3.69,541.4,0,2,3,0,0,Eficientes,0.19499597375698133,0
MAN-0752,MQ-153,Arequipa,Empacadora,Noche,71.7,6.13,7.12,6159,5.8,84,956,3.94,579.43,0,0,1,1,1,Alerta,0.626456220767594,1
MAN-0753,MQ-075,Lima,Prensa,Noche,74.6,3.19,4.36,1554,2.7,63,729,3.11,616.66,0,1,3,1,0,Eficientes,0.14331675441964173,0
MAN-0754,MQ-126,Arequipa,Empacadora,Noche,66.7,3.3,7.04,7350,4.4,115,924,3.91,559.05,0,0,1,1,2,Estándar,0.27374390411272725,0
MAN-0755,MQ-088,Arequipa,Torno CNC,Noche,81.8,5.07,5.91,7219,4.3,121,920,0.27,578.87,1,0,4,1,2,Estándar,0.595378311595736,1
MAN-0756,MQ-180,Lima,Compresor,Mañana,68.5,1.93,5.82,3968,4.4,97,847,3.77,579.97,0,1,0,0,0,Eficientes,0.11853796356884229,0
MAN-0757,MQ-098,Lima,Prensa,Tarde,66.7,2.74,6.13,6357,3.0,155,809,1.19,587.13,1,1,3,2,0,Eficientes,0.25925508837299555,0
MAN-0758,MQ-133,Lima,Empacadora,Tarde,74.3,3.76,7.46,11344,7.4,89,1098,4.27,479.73,1,1,1,2,1,Alerta,0.5129804266891962,1
MAN-0759,MQ-027,Arequipa,Inyectora,Mañana,81.9,0.5,5.87,2498,6.5,197,690,2.77,562.85,0,0,2,0,2,Estándar,0.42415425479884555,0
MAN-0760,MQ-113,Trujillo,Inyectora,Tarde,73.6,5.89,8.02,3825,4.3,180,661,5.59,625.83,1,2,2,2,3,Críticas,0.8712564526366494,1
MAN-0761,MQ-119,Lima,Empacadora,Noche,62.3,2.94,6.18,9533,7.5,54,769,3.12,629.79,0,1,1,1,2,Estándar,0.11468335212354293,0
MAN-0762,MQ-010,Lima,Inyectora,Tarde,75.3,6.33,9.09,1890,3.8,39,868,1.69,493.66,0,1,2,2,0,Eficientes,0.7158154504101408,1
MAN-0763,MQ-061,Trujillo,Inyectora,Noche,71.2,3.56,7.43,4106,5.4,236,934,3.2,471.01,1,2,2,1,0,Eficientes,0.742359881726346,1
MAN-0764,MQ-137,Trujillo,Empacadora,Mañana,62.3,4.09,6.81,413,0.3,139,1053,1.95,642.77,1,2,1,0,0,Eficientes,0.20726440941301452,0
MAN-0765,MQ-115,Lima,Prensa,Noche,74.9,4.61,7.19,439,2.0,51,870,2.74,566.98,0,1,3,1,0,Eficientes,0.3386025710936774,0
MAN-0766,MQ-147,Trujillo,Prensa,Mañana,69.7,3.23,5.78,454,0.7,65,875,5.19,402.67,0,2,3,0,0,Eficientes,0.09637529182782378,0
MAN-0767,MQ-104,Lima,Empacadora,Mañana,69.0,4.18,6.43,7084,6.3,107,613,2.56,442.23,1,1,1,0,2,Estándar,0.32867685895650606,0
MAN-0768,MQ-039,Arequipa,Compresor,Tarde,63.3,2.79,6.12,8314,5.0,8,871,2.0,510.26,0,0,0,2,2,Estándar,0.07779735491401646,0
MAN-0769,MQ-089,Lima,Empacadora,Mañana,69.9,1.7,7.16,7938,6.6,11,1017,3.78,607.28,0,1,1,0,1,Alerta,0.06898542292712825,0
MAN-0770,MQ-112,Trujillo,Inyectora,Mañana,79.3,3.62,7.68,4952,1.1,137,750,3.64,534.13,1,2,2,0,0,Eficientes,0.4235354156834824,0
MAN-0771,MQ-100,Lima,Compresor,Mañana,86.6,4.75,6.61,11073,6.9,225,752,4.5,732.47,1,1,0,0,1,Alerta,0.8861100247318224,1
MAN-0772,MQ-107,Arequipa,Empacadora,Tarde,64.8,4.89,7.83,3152,4.8,170,461,1.27,599.26,0,0,1,2,0,Eficientes,0.7045600744721042,1
MAN-0773,MQ-112,Trujillo,Torno CNC,Noche,79.4,6.6,6.45,2023,3.0,166,735,2.84,505.13,1,2,4,1,3,Críticas,0.8277652828123198,1
MAN-0774,MQ-040,Arequipa,Torno CNC,Mañana,64.0,3.99,7.67,5758,5.4,56,910,3.39,503.72,0,0,4,0,2,Estándar,0.1640535461352203,0
MAN-0775,MQ-001,Arequipa,Torno CNC,Noche,83.6,2.15,6.09,2222,0.4,60,996,3.98,860.71,0,0,4,1,3,Críticas,0.16375041765849896,0
MAN-0776,MQ-050,Lima,Torno CNC,Mañana,72.6,2.38,6.94,7805,5.2,231,1115,4.96,614.88,0,1,4,0,2,Estándar,0.4744447432400051,0
MAN-0777,MQ-055,Arequipa,Prensa,Noche,80.4,0.5,7.82,11898,6.8,184,877,2.92,616.04,0,0,3,1,2,Estándar,0.4222790926785479,0
MAN-0778,MQ-043,Lima,Torno CNC,Tarde,61.1,4.94,6.73,11579,8.5,33,667,1.67,439.4,0,1,4,2,2,Estándar,0.22391236441309129,0
MAN-0779,MQ-059,Trujillo,Torno CNC,Mañana,68.9,4.23,6.99,9261,3.9,181,622,0.3,552.75,1,2,4,0,2,Estándar,0.38601644652050604,0
MAN-0780,MQ-149,Arequipa,Prensa,Mañana,76.7,2.46,5.32,8440,5.8,78,739,3.37,618.1,0,0,3,0,2,Estándar,0.15042005618133628,0
MAN-0781,MQ-173,Trujillo,Inyectora,Tarde,93.7,4.32,7.16,7542,5.3,160,733,4.18,797.15,1,2,2,2,1,Alerta,0.8943360581275323,1
MAN-0782,MQ-050,Trujillo,Prensa,Mañana,83.0,4.76,7.82,10929,5.7,223,679,1.5,562.53,1,2,3,0,2,Estándar,0.8399443938331601,1
MAN-0783,MQ-143,Arequipa,Empacadora,Mañana,78.7,3.44,5.07,7499,6.3,77,880,1.07,604.14,0,0,1,0,2,Estándar,0.2621587303278613,0
MAN-0784,MQ-041,Trujillo,Inyectora,Mañana,82.3,4.5,5.6,9923,7.6,23,899,1.98,604.88,0,2,2,0,1,Alerta,0.29960085203806003,0
MAN-0785,MQ-173,Arequipa,Inyectora,Mañana,88.1,5.14,6.8,8629,2.3,200,852,3.97,730.69,1,0,2,0,3,Críticas,0.8133935112833404,1
MAN-0786,MQ-178,Lima,Inyectora,Mañana,79.0,1.74,8.12,5600,4.8,172,1280,4.23,672.44,1,1,2,0,2,Estándar,0.46516500765460905,0
MAN-0787,MQ-089,Arequipa,Inyectora,Tarde,74.4,4.27,6.95,1351,3.5,209,857,3.94,623.86,0,0,2,2,3,Críticas,0.8006923487197642,1
MAN-0788,MQ-168,Trujillo,Empacadora,Tarde,91.6,3.24,7.57,9604,6.3,16,591,6.23,703.42,0,2,1,2,1,Alerta,0.5435917921511805,1
MAN-0789,MQ-161,Lima,Prensa,Tarde,67.7,2.92,6.16,3797,0.9,133,877,4.78,565.58,0,1,3,2,0,Eficientes,0.22458196896593993,0
MAN-0790,MQ-098,Arequipa,Inyectora,Mañana,73.1,3.1,5.3,4182,4.0,69,871,5.25,634.64,0,0,2,0,3,Críticas,0.14715294295511275,0
MAN-0791,MQ-175,Arequipa,Inyectora,Tarde,74.6,1.54,5.64,4096,3.8,129,548,3.22,545.43,0,0,2,2,0,Eficientes,0.25841440206164573,0
MAN-0792,MQ-020,Lima,Empacadora,Mañana,78.5,4.35,7.23,10445,7.8,59,899,2.6,519.46,1,1,1,0,1,Alerta,0.4287710908953728,0
MAN-0793,MQ-148,Trujillo,Empacadora,Mañana,88.4,4.73,6.29,11434,5.5,173,1174,4.95,561.74,1,2,1,0,1,Alerta,0.7759924945854455,1
MAN-0794,MQ-018,Arequipa,Empacadora,Mañana,76.3,4.86,3.56,9576,6.3,141,772,1.81,665.84,0,0,1,0,2,Estándar,0.4151278218322927,0
MAN-0795,MQ-133,Trujillo,Torno CNC,Noche,87.8,5.46,4.83,7525,6.2,128,750,6.26,556.88,0,2,4,1,1,Alerta,0.7482635423689515,1
MAN-0796,MQ-045,Lima,Prensa,Noche,72.3,3.15,6.87,6343,6.1,40,1214,2.64,610.06,0,1,3,1,2,Estándar,0.19642571274285278,0
MAN-0797,MQ-094,Trujillo,Inyectora,Mañana,100.0,5.82,4.67,4855,2.7,43,564,5.23,667.99,1,2,2,0,3,Críticas,0.6415860521866423,1
MAN-0798,MQ-064,Arequipa,Inyectora,Tarde,85.5,5.14,4.72,5280,5.9,77,624,3.66,564.24,1,0,2,2,3,Críticas,0.6682770277521785,1
